"ID","Date","Day","Service Counter ID","Time Range","Customer Count"
"578","2019-12-13","Friday","1","Morning","51"
"579","2019-12-13","Friday","1","Evening","60"
"580","2019-12-14","Saturday","1","Morning","56"
"581","2019-12-14","Saturday","1","Evening","52"
"582","2019-12-16","Monday","1","Morning","51"
"583","2019-12-16","Monday","1","Evening","50"
"584","2019-12-17","Tuesday","1","Morning","53"
"585","2019-12-17","Tuesday","1","Evening","56"
"586","2019-12-18","Wednesday","1","Morning","61"
"587","2019-12-18","Wednesday","1","Evening","63"
"588","2019-12-19","Thursday","1","Morning","59"
"589","2019-12-19","Thursday","1","Evening","60"
"590","2019-12-20","Friday","1","Morning","57"
"591","2019-12-20","Friday","1","Evening","55"
"592","2019-12-21","Saturday","1","Morning","49"
"593","2019-12-21","Saturday","1","Evening","56"
"594","2019-12-23","Monday","1","Morning","58"
"595","2019-12-23","Monday","1","Evening","58"
"596","2019-12-26","Thursday","1","Morning","59"
"597","2019-12-26","Thursday","1","Evening","60"
"598","2019-12-27","Friday","1","Morning","56"
"599","2019-12-27","Friday","1","Evening","68"
"600","2019-12-28","Saturday","1","Morning","60"
"601","2019-12-28","Saturday","1","Evening","59"
"602","2019-12-30","Monday","1","Morning","53"
"603","2019-12-30","Monday","1","Evening","55"
"604","2019-12-31","Tuesday","1","Morning","59"
"605","2019-12-31","Tuesday","1","Evening","58"
"606","2020-01-01","Wednesday","1","Morning","56"
"607","2020-01-01","Wednesday","1","Evening","50"
"608","2020-01-02","Thursday","1","Morning","51"
"609","2020-01-02","Thursday","1","Evening","49"
"610","2020-01-03","Friday","1","Morning","51"
"611","2020-01-03","Friday","1","Evening","50"
"612","2020-01-04","Saturday","1","Morning","48"
"613","2020-01-04","Saturday","1","Evening","49"
"614","2020-01-06","Monday","1","Morning","47"
"615","2020-01-06","Monday","1","Evening","48"
"616","2020-01-07","Tuesday","1","Morning","50"
"617","2020-01-07","Tuesday","1","Evening","52"
"618","2020-01-08","Wednesday","1","Morning","46"
"619","2020-01-08","Wednesday","1","Evening","51"
"620","2020-01-09","Thursday","1","Morning","45"
"621","2020-01-09","Thursday","1","Evening","51"
"622","2020-01-10","Friday","1","Morning","56"
"623","2020-01-10","Friday","1","Evening","58"
"624","2020-01-11","Saturday","1","Morning","50"
"625","2020-01-11","Saturday","1","Evening","54"
"626","2020-01-13","Monday","1","Morning","59"
"627","2020-01-13","Monday","1","Evening","56"
"628","2020-01-14","Tuesday","1","Morning","50"
"629","2020-01-14","Tuesday","1","Evening","51"
"630","2020-01-16","Thursday","1","Morning","53"
"631","2020-01-16","Thursday","1","Evening","50"
"632","2020-01-17","Friday","1","Morning","59"
"633","2020-01-17","Friday","1","Evening","50"
"634","2020-01-18","Saturday","1","Morning","54"
"635","2020-01-18","Saturday","1","Evening","49"
"636","2020-01-20","Monday","1","Morning","56"
"637","2020-01-20","Monday","1","Evening","58"
"638","2020-01-21","Tuesday","1","Morning","59"
"639","2020-01-21","Tuesday","1","Evening","57"
"640","2020-01-22","Wednesday","1","Morning","45"
"641","2020-01-22","Wednesday","1","Evening","49"
"642","2020-01-23","Thursday","1","Morning","48"
"643","2020-01-23","Thursday","1","Evening","57"
"644","2020-01-24","Friday","1","Morning","56"
"645","2020-01-24","Friday","1","Evening","59"
"646","2020-01-25","Saturday","1","Morning","56"
"647","2020-01-25","Saturday","1","Evening","50"
"648","2020-01-27","Monday","1","Morning","53"
"649","2020-01-27","Monday","1","Evening","56"
"650","2020-01-28","Tuesday","1","Morning","58"
"651","2020-01-28","Tuesday","1","Evening","57"
"652","2020-01-29","Wednesday","1","Morning","59"
"653","2020-01-29","Wednesday","1","Evening","57"
"654","2020-01-30","Thursday","1","Morning","58"
"655","2020-01-30","Thursday","1","Evening","59"
"656","2020-01-31","Friday","1","Morning","57"
"657","2020-01-31","Friday","1","Evening","50"
"658","2020-02-01","Saturday","1","Morning","53"
"659","2020-02-01","Saturday","1","Evening","52"
"660","2020-02-03","Monday","1","Morning","56"
"661","2020-02-03","Monday","1","Evening","58"
"662","2020-02-05","Wednesday","1","Morning","55"
"663","2020-02-05","Wednesday","1","Evening","54"
"664","2020-02-06","Thursday","1","Morning","56"
"665","2020-02-06","Thursday","1","Evening","54"
"666","2020-02-07","Friday","1","Morning","58"
"667","2020-02-07","Friday","1","Evening","54"
"668","2020-02-10","Monday","1","Morning","64"
"669","2020-02-10","Monday","1","Evening","52"
"670","2020-02-11","Tuesday","1","Morning","45"
"671","2020-02-11","Tuesday","1","Evening","68"
"672","2020-02-12","Wednesday","1","Morning","54"
"673","2020-02-12","Wednesday","1","Evening","52"
"674","2020-02-13","Thursday","1","Morning","58"
"675","2020-02-13","Thursday","1","Evening","59"
"676","2020-02-14","Friday","1","Morning","45"
"677","2020-02-14","Friday","1","Evening","48"
"678","2020-02-15","Saturday","1","Morning","45"
"679","2020-02-15","Saturday","1","Evening","64"
"680","2020-02-17","Monday","1","Morning","57"
"681","2020-02-17","Monday","1","Evening","54"
"682","2020-02-19","Wednesday","1","Morning","52"
"683","2020-02-19","Wednesday","1","Evening","50"
"684","2020-02-20","Thursday","1","Morning","53"
"685","2020-02-20","Thursday","1","Evening","45"
"686","2020-02-22","Saturday","1","Morning","49"
"687","2020-02-22","Saturday","1","Evening","48"
"688","2020-02-24","Monday","1","Morning","54"
"689","2020-02-24","Monday","1","Evening","58"
"690","2020-02-25","Tuesday","1","Morning","51"
"691","2020-02-25","Tuesday","1","Evening","50"
"692","2020-02-26","Wednesday","1","Morning","54"
"693","2020-02-26","Wednesday","1","Evening","53"
"694","2020-02-27","Thursday","1","Morning","54"
"695","2020-02-27","Thursday","1","Evening","61"
"696","2020-02-28","Friday","1","Morning","58"
"697","2020-02-28","Friday","1","Evening","72"
"698","2020-02-29","Saturday","1","Morning","46"
"699","2020-02-29","Saturday","1","Evening","49"
